0,1,2,3,4,5
1.5,0.193776763715971,2.3873241463784303,9.0,15.0,0.05968310365946075
1.5,0.193776763715971,2.3873241463784303,9.0,15.0,0.05968310365946075
1.4982707629048366,0.18487258125577427,2.3870463475826975,8.999236957505259,15.000103668073793,0.059481507091108235
1.4897614187557924,0.15596253966546594,2.38221960707477,8.998801656567874,15.000519902168607,0.06091580257983111
1.4858479139982976,0.15336208278917607,2.378431266019764,8.997267062793185,15.000070757514212,0.06150542307600359
1.4699202496785375,0.14767800483408364,2.3661914949490352,8.99503644548561,14.999837462870993,0.0607446114471748
1.4699202496785375,0.14767800483408364,2.3661914949490352,8.99503644548561,14.999837462870993,0.0607446114471748
1.4694223513464748,0.147762777904499,2.365871697008599,8.995251977163457,14.999679983482773,0.06082938122859151
1.3491710073326721,0.14207614252315318,2.2685204590627985,8.980618512249663,14.99983669668052,0.05547182871628463
1.3401633928516188,0.14178453725349802,2.261938949551712,8.97841963826764,15.000789220735008,0.054594855212998984
1.2952330437997248,0.14182226975032697,2.230661418508317,8.974388637708731,14.999650897608179,0.04895161904983708
1.2952330437997248,0.14182226975032697,2.230661418508317,8.974388637708731,14.999650897608179,0.04895161904983708
1.294272346139306,0.14138944843602672,2.2297199649197177,8.974480033329117,14.999655471754123,0.0490220346844518
1.2874724989975752,0.13972053278811342,2.2241879030949256,8.971978712161759,15.001049521509188,0.049342406687152104
1.2463046363958044,0.14098051200580872,2.197659161746301,8.968318374956018,14.998524727796132,0.04997422662668079
1.2463046363958044,0.14098051200580872,2.197659161746301,8.968318374956018,14.998524727796132,0.04997422662668079
1.245123929822607,0.1401200519841848,2.196629535004353,8.968101244514664,14.999300764699987,0.049968427755852016
1.2100512188190964,0.13490990438950035,2.175197430161054,8.963161966291358,14.999574941582416,0.04625805669282342
1.2100512188190964,0.13490990438950035,2.175197430161054,8.963161966291358,14.999574941582416,0.04625805669282342
1.2080097117656594,0.13501320923677165,2.173896422679363,8.962419537135585,14.99961008941935,0.04673870477314292
1.1999362481876494,0.13495458048730957,2.167884201576925,8.962179562022724,14.999690988947071,0.04770553748974042
1.0596535211879756,0.1295891739783444,2.08240097368827,8.951560805239087,14.998362698016376,0.040057926201627986
1.0596535211879756,0.1295891739783444,2.08240097368827,8.951560805239087,14.998362698016376,0.040057926201627986
1.0095321932029848,0.1310389338211132,2.0523242144350973,8.949724603961398,14.999519192409899,0.038178077262492
1.0040342780129368,0.1305417106633084,2.05120789777653,8.950468148357407,14.997140107144233,0.03784518300083718
0.9543882875713012,0.12575009511319366,2.016628040039968,8.945491682007836,14.990800881274545,0.03495543463765679
